"Valor Mercado","Tipo","Valor Compra","Edad","Edad Maxima"
"121994.31572056","7","158667","2","17"
"41753.64834155","7","156808","11","17"
"60825.38613435","7","163184","8","16"
"87072.19186068","7","164859","6","17"
"53374.706546152","7","157588","9","17"
"134311.65039765","7","161970","2","20"
"64503.199071211","7","158359","9","20"
"55627.811819828","7","159472","8","16"
"76728.056822503","7","155032","6","17"
"120445.80065934","7","163024","3","19"
"66081.34197036","7","156523","8","18"
"79755.133433132","7","164141","6","17"
"40060.31021458","7","163420","11","16"
"86485.81552328","7","163865","5","16"
"49227.701072313","7","155284","10","18"
"44973.925336433","7","161452","10","16"
"116675.90398323","7","156924","3","17"
"99771.881030623","7","158311","4","16"
"107911.20389842","7","162440","4","20"
"87927.049044654","7","162153","5","17"
"109562.9937154","7","156047","3","20"
"139981.16445503","7","162148","2","18"
"66045.857317317","7","159278","8","17"
"89329.177798573","7","157651","5","18"
"122507.33918115","7","158686","2","18"
"51671.612782382","7","162755","9","16"
"49057.833289966","7","160284","11","19"
"134450.56679582","7","160529","2","19"
"76384.86831653","7","164087","5","15"
"57877.432642362","7","161778","8","17"
"68749.405684773","7","162637","8","19"
"46070.700526161","7","156169","11","19"
"84058.697547917","7","160537","4","15"
"40314.107231013","7","157596","10","15"
"84943.123176538","7","161188","6","19"
"76924.897166234","7","156808","6","18"
"53029.283471748","7","155580","10","19"
"40228.006074823","7","159351","11","17"
"46514.161171556","7","162186","11","19"
"44731.810601888","7","161076","10","17"
"77471.486428916","7","158485","7","20"
"68706.74905648","7","159581","8","18"
"40121.349360605","7","163669","11","16"
"127609.40989094","7","164778","2","16"
"104491.78497194","7","161869","4","18"
"129444.71485338","7","159354","2","16"
"60848.967754282","7","160992","8","17"
"120134.55394051","7","163263","3","20"
"50623.342102355","7","163756","10","19"
"42262.272405167","7","155193","11","17"
"58852.540102165","7","157030","10","19"
"104567.5184521","7","164725","4","18"
"125545.79920859","7","163443","2","19"
"118233.75555248","7","163295","3","19"
"76440.554252549","7","158981","6","17"
"57677.299074022","7","162481","9","19"
"76066.497144064","7","164491","7","20"
"50318.195845378","7","164009","10","18"
"77059.965199987","7","163695","7","19"
"128878.90095622","7","158123","2","20"
"125712.05069109","7","162328","2","16"
"107322.7916227","7","155197","3","15"
"81260.614229929","7","155004","6","19"
"73115.052353682","7","155315","7","19"
"123046.54173698","7","161617","2","15"
"124420.08873044","7","158262","2","17"
"106574.88401008","7","155286","2","15"
"105950.81259884","7","159489","4","20"
"63307.252760458","7","158896","9","20"
"60231.245826621","7","162750","8","18"
"87369.009596727","7","159431","5","17"
"59222.642363527","7","162183","7","15"
"102722.24488367","7","161165","4","20"
"55799.493262387","7","157953","10","19"
"43960.003822691","7","161908","10","17"
"48964.222711814","7","156794","11","19"
"64362.731554004","7","157468","7","16"
"122907.21532244","7","161434","2","15"
"48568.228198467","7","164350","11","19"
"84337.19467688","7","159794","5","16"
"56031.786288857","7","158676","9","17"
"54380.638967669","7","160558","9","17"
"37779.149559318","7","158049","11","15"
"115079.79346431","7","158939","3","19"
"80603.681131327","7","156758","6","19"
"46396.922170186","7","163244","9","15"
"47138.103906156","7","156965","10","17"
"108164.83376329","7","158715","3","19"
"127213.88183874","7","155368","2","19"
"67300.41572336","7","163130","8","17"
"99873.847726016","7","160164","4","17"
"35824.420003296","7","160890","11","15"
"62452.460969717","7","160450","8","18"
"59209.261255955","7","156603","7","16"
"127407.07573854","7","162723","2","19"
"92200.382248214","7","164317","6","20"
"111994.00275769","7","160666","3","17"
"58949.462526096","7","161932","8","15"
"118319.64022768","7","158448","2","18"
"87394.986271744","7","160715","5","17"
"106418.05280062","7","163764","3","18"
"63457.138312292","7","163680","8","19"
"38919.123123466","7","156765","11","17"
"42689.595958512","7","160323","11","17"
"60692.999491187","7","157616","7","15"
"88181.759862486","7","155626","5","18"
"103935.38930759","7","157740","3","17"
"75413.629683158","7","161082","6","18"
"61113.248056623","7","160272","8","16"
"74577.858824848","7","155030","7","19"
"55353.040308469","7","163429","9","17"
"69242.072344813","7","156900","6","15"
"58642.086256268","7","163033","10","20"
"79796.339818549","7","163241","7","20"
"59600.194904433","7","164026","9","19"
"63774.904293096","7","164972","8","19"
"78536.658620067","7","162488","6","16"
"56368.523980347","7","164978","10","19"
"55023.164717134","7","163510","10","18"
"63216.040319206","7","156772","8","20"
"63544.017133013","7","155661","9","19"
"56185.885825726","7","164841","10","19"
"65726.350757633","7","155448","8","20"
"56093.556720008","7","160643","10","19"
"61864.641524847","7","163589","9","20"
"61184.735322807","7","163965","9","20"
"54644.463881987","7","162636","8","15"
"105355.07674984","7","157341","3","17"
"129307.80910669","7","157877","2","20"
"89351.184649303","7","156590","5","20"
"52091.99698596","7","162511","9","17"
"77976.784108864","7","159824","6","20"
"48531.396008274","7","158564","11","19"
"38660.086912991","7","157708","11","16"
"43604.774325367","7","163760","11","17"
"47606.457947068","7","155542","11","19"
"54614.82211246","7","163195","9","17"
"110170.50890575","7","159883","3","19"
"115416.20012085","7","162562","3","17"
"42083.293618875","7","158046","11","17"
"97842.868721475","7","163357","5","18"
"71147.178867255","7","157595","7","18"
"60417.162119975","7","158163","8","17"
"51178.346495577","7","157601","11","20"
"51305.718585553","7","162084","9","16"
"57321.710556092","7","155341","9","17"
"40149.78526799","7","163785","11","16"
"114415.65245856","7","160184","3","16"
"38192.618490686","7","161589","11","15"
"115287.80667066","7","163596","3","15"
"55734.168178789","7","160518","10","20"
"52624.060663624","7","162053","11","20"
"66833.230054571","7","158104","8","19"
"45881.014914557","7","160096","11","18"
"97641.333248597","7","156326","4","15"
"71109.73658131","7","157699","8","20"
"50615.705228985","7","157903","11","20"
"45829.920940217","7","156325","9","15"
"133023.28414452","7","155652","2","17"
"81077.521234816","7","164086","7","20"
"107565.87321849","7","164057","4","16"
"116757.30386542","7","164473","3","17"
"76088.963990024","7","162228","6","15"
"58525.904907334","7","162710","10","20"
"62854.528589016","7","155313","7","15"
"115939.70018353","7","163025","3","18"
"97927.788850244","7","163921","4","19"
"92691.005179337","7","155023","4","15"
"83056.579582189","7","164217","6","18"
"114675.39751386","7","155844","3","20"
"38316.730990432","7","155994","11","17"
"54346.159850681","7","156900","8","15"
"84812.679328154","7","155516","5","15"
"64999.58656467","7","155415","6","16"
"51766.877789128","7","163259","8","15"
"65438.126582685","7","159075","7","15"
"51518.455142533","7","160526","10","19"
"36563.583624358","7","163812","11","15"
"82683.948902804","7","157719","6","19"
"81334.053528039","7","162167","6","16"
"118826.39793498","7","156074","2","15"
"114865.02779852","7","157144","3","16"
"55887.123321551","7","161504","8","16"
"56048.116743148","7","161674","8","17"
"43946.760219974","7","163294","11","16"
"69023.622212176","7","156405","8","20"
"75085.074452308","7","160224","6","16"
"100386.72211563","7","158139","4","18"
"77544.810232206","7","158635","7","20"
"83262.429329109","7","164624","5","15"
"85655.234709434","7","164237","6","20"
"94436.918963445","7","162921","4","15"
"105422.03422274","7","160225","3","15"
"56348.6736222","7","156657","10","20"
"35621.337762542","7","156656","11","15"
"76555.916538508","7","156612","7","20"
"44416.959012307","7","159814","10","17"
"52801.175633889","7","163978","10","19"
"107479.65666568","7","160526","3","17"
"83487.239969673","7","164728","6","17"
"68578.344966042","7","159180","7","17"
"67758.629912805","7","164116","8","17"
"73225.698149349","7","155306","7","18"
"63080.425874583","7","163816","7","15"
"113231.52031787","7","157189","2","17"
"50558.496215161","7","159348","8","15"
"120476.27122869","7","157221","3","20"
"78872.459897101","7","161351","7","20"
"76833.433137138","7","159139","7","18"
"75228.485734966","7","161969","6","16"
"61547.581919127","7","161568","9","20"
"64184.126922825","7","159277","8","18"
"51221.211336139","7","157733","11","20"
"53116.766246322","7","164827","10","17"
"78699.301265849","7","160113","7","20"
"52426.297876485","7","161444","11","20"
"56503.173239227","7","156905","8","15"
"88502.833862118","7","163557","5","15"
"80218.222869191","7","163685","7","19"
"95694.181045581","7","159558","5","20"
"32017.230721472","7","157479","11","15"
"114938.60370141","7","158744","3","19"
"54110.456419251","7","158752","10","19"
"95118.568254136","7","159074","4","16"
"67221.32126475","7","160936","8","17"
"109111.00974744","7","164836","3","17"
"72497.031748458","7","160585","7","18"
"62228.445825482","7","158458","10","20"
"47466.693360554","7","161908","9","15"
"45731.925235479","7","157522","10","17"
"82654.448108972","7","159563","6","18"
"54462.116069221","7","159226","10","19"
"83245.365615076","7","156680","5","15"
"92703.769843929","7","159931","4","15"
"63558.096726387","7","157350","8","18"
"55557.336234436","7","156141","9","17"
"88513.364499621","7","163161","6","19"
"87499.285572655","7","164203","7","20"
"105593.41154185","7","158951","4","20"
"43308.062756222","7","163020","11","17"
"95239.301363223","7","156821","4","15"
"88348.059471645","7","162421","4","16"
"50554.893739241","7","162573","11","20"
"46244.431671595","7","160204","9","15"
"81263.820870867","7","164272","7","18"
"90341.654108329","7","164640","6","20"
"52974.717549671","7","162634","10","18"
"68227.71119288","7","157633","8","18"
"126677.95227853","7","162465","3","19"
"88165.884214051","7","163348","6","19"
"113811.49757309","7","158090","2","16"
"82971.281940333","7","157206","5","16"
"119326.88236529","7","163127","3","16"
"58203.522366943","7","163624","9","19"
"44760.707521992","7","157803","9","15"
"51706.138947901","7","163349","9","16"
"51788.335668698","7","164373","9","16"
"122145.75904728","7","160320","3","19"
"54354.838412434","7","161774","8","15"
"66858.148096028","7","157994","6","16"
"81513.46514029","7","161166","6","18"
"135495.83793369","7","158189","2","20"
"56297.699834039","7","157770","10","20"
"66719.859518976","7","157249","8","19"
"57995.41767801","7","158579","8","17"
"99533.875411028","7","160953","4","19"
"54827.261812881","7","160855","10","19"
"63456.261624951","7","159270","9","20"
"43438.50752523","7","155940","10","16"
"92118.627091268","7","160082","5","20"
"137546.75745276","7","159669","2","17"
"43770.928326216","7","164384","11","17"
"103800.43180524","7","159652","4","19"
"73740.68351988","7","156644","7","19"
"117009.98455158","7","163513","3","18"
"76993.508696125","7","164188","7","18"
"46984.045056706","7","156452","10","17"
"54007.732706359","7","159457","9","17"
"84439.404377755","7","158086","7","20"
"38485.995024732","7","155695","11","16"
"36186.743489961","7","161623","11","15"
"106079.19635998","7","156345","4","19"
"40887.625774707","7","159838","10","15"
"124767.68046031","7","163102","2","17"
"43618.897136497","7","156853","11","17"
"132288.27494166","7","162306","2","20"
"52018.854333595","7","163029","10","19"
"73631.786330971","7","164250","6","16"
"74456.629447343","7","155314","5","15"
"84213.692520639","7","159560","5","16"
"73819.250809316","7","157342","5","15"
"35916.067226938","7","160911","11","15"
"100616.27851285","7","161184","4","17"
"109782.16661001","7","163028","3","17"
"62549.082933057","7","157972","8","19"
"116517.24722682","7","156369","3","19"
"58660.790374363","7","163085","9","18"
"135798.389914","7","163711","2","16"
"47309.913374789","7","163909","10","16"
"80194.959800598","7","156133","6","19"
"119496.51178928","7","160011","3","20"
"97368.670281341","7","162350","5","20"
"105844.06595482","7","160245","4","20"
"41227.081219614","7","161165","10","15"
"88914.788984154","7","161788","6","18"
"98461.914465594","7","157019","4","15"
"87846.386766723","7","161907","6","20"
"92215.967112761","7","157952","5","19"
"53279.845806746","7","159432","9","17"
"49271.238072236","7","163888","10","17"
"87924.191010571","7","157059","6","19"
"81927.170142888","7","159563","6","17"
"55895.141650373","7","163988","10","19"
"61624.095780711","7","160034","7","15"
"75050.537793234","7","159523","6","17"
"84231.145491425","7","162991","5","16"
"97833.412306676","7","164507","5","19"
"61286.955950799","7","161459","9","19"
"131561.51442878","7","164334","2","15"
"66518.913438507","7","163530","7","16"
"51203.160326739","7","161760","9","16"
"48264.565395991","7","160716","10","17"
"89408.607456442","7","155471","5","18"
"83540.413870782","7","158614","5","18"
"65645.399018766","7","157992","8","20"
"90124.913511913","7","155482","4","15"
"78534.264933456","7","157475","5","15"
"92735.602723967","7","163987","5","20"
"81088.109766434","7","160325","6","18"
"86218.183292541","7","159235","6","20"
"66600.137280869","7","159986","7","15"
"76131.400343741","7","163913","6","16"
"92595.210876898","7","163415","5","18"
"110080.64278754","7","157343","4","19"
"105405.68911917","7","160589","4","17"
"66318.32542312","7","163661","7","17"
"93297.827292082","7","164655","5","18"
"81808.330993986","7","161749","6","18"
"59861.624940479","7","157704","9","19"
